Name,FacialExp
23766,neutral
23767,happy
23768,happy
23769,happy
23770,happy
23771,neutral
23772,happy
23773,angry
23774,happy
23775,happy
23776,happy
23777,happy
23778,happy
23779,happy
23780,happy
23781,happy
23782,happy
23783,happy
23784,surprise
23785,happy
23786,happy
23787,neutral
23788,happy
23789,happy
23790,neutral
23791,neutral
23792,happy
23793,happy
23794,happy
23795,happy
23796,neutral
23797,happy
23798,angry
23799,neutral
23800,happy
23801,happy
23802,neutral
23803,happy
23804,happy
23805,neutral
23806,surprise
23807,happy
23808,happy
23809,happy
23810,sad
23811,neutral
23812,happy
23813,neutral
23814,happy
23815,neutral
23816,happy
23817,fear
23818,happy
23819,neutral
23820,neutral
23821,happy
23822,neutral
23823,happy
23824,angry
23825,happy
23826,happy
23827,happy
23828,happy
23829,neutral
23830,happy
23831,happy
23832,happy
23833,sad
23834,neutral
23835,happy
23836,neutral
23837,neutral
23838,neutral
23839,neutral
23840,angry
23841,happy
23842,happy
23843,happy
23844,happy
23845,neutral
23846,happy
23847,happy
23848,happy
23849,happy
23850,happy
23851,neutral
23852,happy
23853,neutral
23854,neutral
23855,neutral
23856,neutral
23857,happy
23858,happy
23859,happy
23860,happy
23861,happy
23862,surprise
23863,happy
23864,happy
23865,neutral
23866,happy
23867,happy
23868,happy
23869,happy
23870,happy
23871,happy
23872,surprise
23873,angry
23874,happy
23875,happy
23876,neutral
23877,neutral
23878,neutral
23879,happy
23880,happy
23881,happy
23882,neutral
23883,happy
23884,happy
23885,happy
23886,happy
23887,happy
23888,happy
23889,neutral
23890,happy
23891,happy
23892,neutral
23893,happy
23894,neutral
23895,neutral
23896,happy
23897,happy
23898,neutral
23899,happy
23900,happy
23901,happy
23902,neutral
23903,happy
23904,happy
23905,happy
23906,neutral
23907,happy
23908,happy
23909,neutral
23910,happy
23911,neutral
23912,neutral
23913,happy
23914,happy
23915,happy
23916,happy
23917,happy
23918,happy
23919,neutral
23920,neutral
23921,happy
23922,neutral
23923,neutral
23924,happy
23925,neutral
23926,happy
23927,neutral
23928,happy
23929,happy
23930,happy
23931,happy
23932,neutral
23933,neutral
23934,happy
23935,neutral
23936,happy
23937,neutral
23938,neutral
23939,happy
23940,happy
23941,neutral
23942,happy
23943,neutral
23944,happy
23945,happy
23946,happy
23947,neutral
23948,neutral
23949,happy
23950,happy
23951,angry
23952,sad
23953,happy
23954,neutral
23955,happy
23956,happy
23957,happy
23958,happy
23959,happy
23960,happy
23961,neutral
23962,neutral
23963,happy
23964,happy
23965,happy
23966,happy
23967,neutral
23968,sad
23969,neutral
23970,neutral
23971,happy
23972,happy
23973,happy
23974,neutral
23975,surprise
23976,happy
23977,happy
23978,neutral
23979,happy
23980,neutral
23981,happy
23982,neutral
23983,neutral
23984,surprise
23985,happy
23986,happy
23987,happy
23988,angry
23989,happy
23990,sad
23991,neutral
23992,happy
23993,happy
23994,happy
23995,happy
23996,happy
23997,happy
23998,happy
23999,happy
24000,happy
24001,happy
24002,neutral
24003,neutral
24004,happy
24005,surprise
24006,happy
24007,sad
24008,sad
24009,neutral
24010,neutral
24011,happy
24012,happy
24013,neutral
24014,neutral
24015,happy
24016,happy
24017,happy
24018,angry
24019,neutral
24020,neutral
24021,happy
24022,neutral
24023,happy
24024,happy
24025,happy
24026,neutral
24027,happy
24028,happy
24029,angry
24030,happy
24031,neutral
24032,happy
24033,fear
24034,neutral
24035,happy
24036,happy
24037,happy
24038,neutral
24039,sad
24040,happy
24041,happy
24042,happy
24043,neutral
24044,neutral
24045,neutral
24046,angry
24047,happy
24048,happy
24049,happy
24050,happy
24051,happy
24052,happy
24053,neutral
24054,happy
24055,happy
24056,happy
24057,angry
24058,happy
24059,neutral
24060,happy
24061,neutral
24062,happy
24063,happy
24064,neutral
24065,sad
24066,happy
24067,happy
24068,neutral
24069,angry
24070,happy
24071,happy
24072,happy
24073,happy
24074,happy
24075,happy
24076,neutral
24077,neutral
24078,angry
24079,happy
24080,happy
24081,happy
24082,angry
24083,happy
24084,happy
24085,neutral
24086,neutral
24087,angry
24088,happy
24089,happy
24090,neutral
24091,angry
24092,neutral
24093,happy
24094,angry
24095,happy
24096,neutral
24097,surprise
24098,happy
24099,happy
24100,happy
24101,neutral
24102,happy
24103,happy
24104,happy
24105,neutral
24106,happy
24107,happy
24108,happy
24109,happy
24110,happy
24111,happy
24112,neutral
24113,neutral
24114,surprise
24115,happy
24116,happy
24117,happy
24118,happy
24119,happy
24120,angry
24121,happy
24122,sad
24123,neutral
24124,happy
24125,happy
24126,happy
24127,happy
24128,surprise
24129,happy
24130,sad
24131,happy
24132,happy
24133,sad
24134,happy
24135,neutral
24136,neutral
24137,happy
24138,happy
24139,neutral
24140,happy
24141,happy
24142,happy
24143,sad
24144,happy
24145,happy
24146,happy
24147,happy
24148,happy
24149,fear
24150,neutral
24151,neutral
24152,neutral
24153,happy
24154,happy
24155,neutral
24156,happy
24157,happy
24158,happy
24159,happy
24160,happy
24161,happy
24162,happy
24163,happy
24164,surprise
24165,happy
24166,happy
24167,neutral
24168,neutral
24169,angry
24170,happy
24171,happy
24172,happy
24173,happy
24174,happy
24175,angry
24176,angry
24177,happy
24178,happy
24179,happy
24180,happy
24181,happy
24182,neutral
24183,happy
24184,neutral
24185,happy
24186,happy
24187,happy
24188,happy
24189,neutral
24190,happy
24191,fear
24192,neutral
24193,happy
24194,happy
24195,happy
24196,happy
24197,happy
24198,neutral
24199,neutral
24200,happy
24201,neutral
24202,happy
24203,happy
24204,happy
24205,neutral
24206,neutral
24207,happy
24208,happy
24209,happy
24210,neutral
24211,sad
24212,happy
24213,happy
24214,angry
24215,happy
24216,neutral
24217,happy
24218,happy
24219,neutral
24220,happy
24221,happy
24222,happy
24223,happy
24224,happy
24225,neutral
24226,happy
24227,happy
24228,happy
24229,happy
24230,happy
24231,neutral
24232,happy
24233,happy
24234,neutral
24235,happy
24236,happy
24237,happy
24238,neutral
24239,happy
24240,neutral
24241,happy
24242,happy
24243,happy
24244,happy
24245,happy
24246,happy
24247,neutral
24248,neutral
24249,happy
24250,neutral
24251,angry
24252,happy
24253,happy
24254,sad
24255,happy
24256,happy
24257,happy
24258,happy
24259,happy
24260,neutral
24261,happy
24262,happy
24263,happy
24264,happy
24265,happy
24266,happy
24267,happy
24268,happy
24269,happy
24270,happy
24271,happy
24272,happy
24273,neutral
24274,neutral
24275,happy
24276,neutral
24277,happy
24278,happy
24279,happy
24280,happy
24281,happy
24282,happy
24283,happy
24284,happy
24285,happy
24286,happy
24287,angry
24288,fear
24289,neutral
24290,neutral
24291,angry
24292,angry
24293,happy
24294,angry
24295,neutral
24296,happy
24297,happy
24298,happy
24299,neutral
24300,neutral
24301,happy
24302,happy
24303,happy
24304,angry
24305,neutral
24306,neutral
24307,happy
24308,neutral
24309,happy
24310,neutral
24311,surprise
24312,happy
24313,happy
24314,angry
24315,happy
24316,happy
24317,happy
24318,happy
24319,happy
24320,happy
24321,neutral
24322,happy
24323,neutral
24324,sad
24325,happy
24326,neutral
24327,neutral
24328,happy
24329,happy
24330,happy
24331,happy
24332,happy
24333,happy
24334,happy
24335,neutral
24336,neutral
24337,happy
24338,neutral
24339,happy
24340,angry
24341,happy
24342,happy
24343,happy
24344,surprise
24345,happy
24346,neutral
24347,angry
24348,surprise
24349,happy
24350,happy
24351,happy
24352,happy
24353,happy
24354,happy
24355,happy
24356,happy
24357,happy
24358,happy
24359,happy
24360,neutral
24361,neutral
24362,neutral
24363,happy
24364,happy
24365,sad
24366,happy
24367,neutral
24368,happy
24369,happy
24370,neutral
24371,angry
24372,neutral
24373,happy
24374,fear
24375,happy
24376,happy
24377,happy
24378,happy
24379,happy
24380,neutral
24381,happy
24382,happy
24383,neutral
24384,neutral
24385,happy
24386,neutral
24387,neutral
24388,happy
24389,happy
24390,happy
24391,happy
24392,neutral
24393,neutral
24394,happy
24395,neutral
24396,happy
24397,neutral
24398,happy
24399,neutral
24400,happy
24401,happy
24402,surprise
24403,happy
24404,fear
24405,happy
24406,happy
24407,happy
24408,happy
24409,happy
24410,happy
24411,neutral
24412,happy
24413,neutral
24414,fear
24415,neutral
24416,happy
24417,happy
24418,neutral
24419,happy
24420,neutral
24421,happy
24422,happy
24423,happy
24424,happy
24425,happy
24426,happy
24427,angry
24428,happy
24429,sad
24430,happy
24431,happy
24432,neutral
24433,neutral
24434,happy
24435,surprise
24436,happy
24437,neutral
24438,neutral
24439,neutral
24440,happy
24441,happy
24442,happy
24443,neutral
24444,neutral
24445,neutral
24446,neutral
24447,neutral
24448,angry
24449,happy
24450,neutral
24451,neutral
24452,happy
24453,happy
24454,neutral
24455,happy
24456,neutral
24457,happy
24458,happy
24459,neutral
24460,happy
24461,neutral
24462,happy
24463,neutral
24464,happy
24465,fear
24466,neutral
24467,happy
24468,happy
24469,happy
24470,neutral
24471,neutral
24472,happy
24473,happy
24474,happy
24475,neutral
24476,happy
24477,neutral
24478,happy
24479,happy
24480,neutral
24481,happy
24482,neutral
24483,happy
24484,happy
24485,happy
24486,happy
24487,happy
24488,happy
24489,sad
24490,angry
24491,happy
24492,angry
24493,happy
24494,happy
24495,neutral
24496,happy
24497,happy
24498,happy
24499,neutral
24500,neutral
24501,happy
24502,sad
24503,neutral
24504,happy
24505,happy
24506,happy
24507,angry
24508,happy
24509,happy
24510,happy
24511,angry
24512,neutral
24513,happy
24514,neutral
24515,happy
24516,happy
24517,happy
24518,neutral
24519,happy
24520,happy
24521,neutral
24522,happy
24523,neutral
24524,happy
24525,happy
24526,fear
24527,happy
24528,happy
24529,happy
24530,happy
24531,happy
24532,happy
24533,neutral
24534,happy
24535,neutral
24536,angry
24537,happy
24538,happy
24539,happy
24540,neutral
24541,happy
24542,happy
24543,neutral
24544,happy
24545,happy
24546,happy
24547,happy
24548,happy
24549,happy
24550,happy
24551,happy
24552,happy
24553,happy
24554,happy
24555,happy
24556,sad
24557,happy
24558,surprise
24559,angry
24560,neutral
24561,happy
24562,angry
24563,neutral
24564,happy
24565,angry
24566,surprise
24567,happy
24568,happy
24569,happy
24570,happy
24571,neutral
24572,happy
24573,happy
24574,happy
24575,happy
24576,happy
24577,sad
24578,happy
24579,neutral
24580,happy
24581,happy
24582,happy
24583,happy
24584,neutral
24585,happy
24586,happy
24587,happy
24588,neutral
24589,happy
24590,happy
24591,neutral
24592,happy
24593,angry
24594,neutral
24595,happy
24596,happy
24597,angry
24598,happy
24599,happy
24600,happy
24601,happy
24602,neutral
24603,neutral
24604,neutral
24605,happy
24606,happy
24607,happy
24608,happy
24609,neutral
24610,happy
24611,happy
24612,happy
24613,happy
24614,happy
24615,happy
24616,fear
24617,happy
24618,happy
24619,happy
24620,neutral
24621,happy
24622,happy
24623,happy
24624,neutral
24625,happy
24626,happy
24627,surprise
24628,happy
24629,happy
24630,happy
24631,happy
24632,happy
24633,neutral
24634,happy
24635,happy
24636,happy
24637,happy
24638,angry
24639,happy
24640,happy
24641,surprise
24642,happy
24643,angry
24644,neutral
24645,happy
24646,happy
24647,neutral
24648,happy
24649,happy
24650,neutral
24651,happy
24652,angry
24653,happy
24654,happy
24655,happy
24656,neutral
24657,happy
24658,neutral
24659,happy
24660,happy
24661,neutral
24662,happy
24663,happy
24664,happy
24665,neutral
24666,surprise
24667,happy
24668,neutral
24669,happy
24670,fear
24671,neutral
24672,neutral
24673,happy
24674,happy
24675,neutral
24676,neutral
24677,neutral
24678,happy
24679,neutral
24680,happy
24681,happy
24682,neutral
24683,neutral
24684,happy
24685,neutral
24686,happy
24687,happy
24688,angry
24689,sad
24690,happy
24691,happy
24692,neutral
24693,happy
24694,happy
24695,happy
24696,neutral
24697,happy
24698,happy
24699,neutral
24700,neutral
24701,neutral
24702,happy
24703,neutral
24704,happy
24705,happy
24706,happy
24707,neutral
24708,happy
24709,neutral
24710,happy
24711,happy
24712,happy
24713,happy
24714,angry
24715,neutral
24716,angry
24717,angry
24718,neutral
24719,neutral
24720,happy
24721,happy
24722,neutral
24723,happy
24724,happy
24725,neutral
24726,happy
24727,happy
24728,neutral
24729,happy
24730,happy
24731,angry
24732,neutral
24733,neutral
24734,happy
24735,neutral
24736,angry
24737,happy
24738,happy
24739,neutral
24740,happy
24741,happy
24742,neutral
24743,happy
24744,happy
24745,happy
24746,happy
24747,happy
24748,neutral
24749,happy
24750,neutral
24751,neutral
24752,neutral
24753,surprise
24754,happy
24755,happy
24756,neutral
24757,surprise
24758,happy
24759,happy
24760,happy
24761,happy
24762,happy
24763,neutral
24764,happy
24765,happy
24766,happy
24767,surprise
24768,neutral
24769,happy
24770,neutral
24771,happy
24772,happy
24773,happy
24774,neutral
24775,happy
24776,neutral
24777,happy
24778,angry
24779,neutral
24780,neutral
24781,neutral
24782,happy
24783,happy
24784,neutral
24785,happy
24786,neutral
24787,happy
24788,neutral
24789,happy
24790,happy
24791,happy
24792,happy
24793,happy
24794,neutral
24795,happy
24796,happy
24797,neutral
24798,happy
24799,sad
24800,happy
24801,happy
24802,neutral
24803,neutral
24804,happy
24805,happy
24806,neutral
24807,happy
24808,angry
24809,happy
24810,happy
24811,happy
24812,neutral
24813,happy
24814,happy
24815,neutral
24816,happy
24817,neutral
24818,neutral
24819,happy
24820,neutral
24821,angry
24822,happy
24823,neutral
24824,neutral
24825,happy
24826,happy
24827,happy
24828,neutral
24829,angry
24830,happy
24831,neutral
24832,angry
24833,neutral
24834,happy
24835,happy
24836,happy
24837,neutral
24838,happy
24839,happy
24840,happy
24841,happy
24842,happy
24843,neutral
24844,surprise
24845,happy
24846,angry
24847,happy
24848,happy
24849,neutral
24850,angry
24851,happy
24852,happy
24853,surprise
24854,happy
24855,happy
24856,fear
24857,happy
24858,happy
24859,happy
24860,happy
24861,happy
24862,happy
24863,sad
24864,happy
24865,happy
24866,happy
24867,neutral
